# logN  logW
15	-5.5
15.241	-5.3
15.414	-5.131
15.672	-4.954
15.897	-4.877
16.155	-4.785
16.345	-4.746
16.603	-4.685
16.879	-4.638
17.155	-4.569
17.362	-4.53
17.621	-4.477
17.828	-4.395
17.966	-4.34
18.138	-4.24
18.241	-4.185
18.431	-4.085
18.569	-4.015
18.897	-3.84
19.069	-3.75
19.224	-3.67
19.397	-3.585
19.53	-3.5
